Date,Store,Product,Price,Quantity,Total Sales,Audit_Date,Audit_Store,Audit_Product,Audit_Price
2026-02-01,Happy Cow,Chicken,124.82,14.0,1747.48,,,,
2025-12-24,Happy Cow,Unknown,157.06,18.0,2827.08,,,Unknown,
2026-04-03,Fine Cuts MX,Chicken,157.26,16.0,2516.16,,,,
2026-01-05,North Butcher,Chicken,77.93,16.0,1246.88,,,,
2026-03-01,Super Meats,Beef,127.93,3.0,383.79,,,,
2025-09-06,Super Meats,Unknown,30.74,17.0,522.58,,,Unknown,
2025-08-06,Fine Cuts MX,Ribs,152.09,6.0,912.54,,,,
2025-07-09,North Butcher,Pork,92.8,15.0,1392.0,,,,
2025-08-16,North Butcher,Chicken,220.57,19.0,4190.83,,,,
2026-03-24,Super Meats,Sausage,189.27,17.0,3217.59,,,,
2025-11-03,Happy Cow,Beef,149.11,13.0,1938.43,,,,
2026-01-20,Fine Cuts MX,Skirt Steak,197.66,19.0,3755.54,,,,
2025-05-26,North Butcher,Chicken,189.45,11.0,2083.95,,,,
2026-01-28,Fine Cuts MX,Sausage,104.58,9.0,941.22,,,,
2025-11-04,Super Meats,Chicken,159.15,13.0,2068.95,,,,
2025-10-26,Unknown,Skirt Steak,100.42,5.0,502.1,,Unknown,,
2025-09-15,Fine Cuts MX,Pork,98.6,5.0,493.0,,,,
,The Little Bull,Chicken,100.65,2.0,201.3,Missing Date,,,
2025-08-14,North Butcher,Pork,119.08,5.0,595.4,,,,
2025-12-14,Happy Cow,Chicken,110.26,3.0,330.78,,,,
2026-04-08,Happy Cow,Ribs,206.91,10.0,2069.1,,,,
2025-05-14,Fine Cuts MX,Sausage,92.85,9.0,835.65,,,,
2025-07-22,The Little Bull,Sausage,105.46,13.0,1370.98,,,,
2026-02-27,Fine Cuts MX,Pork,176.08,12.0,2112.96,,,,
2026-03-16,The Little Bull,Skirt Steak,139.14,2.0,278.28,,,,
2025-07-22,North Butcher,Chicken,123.21,17.0,2094.57,,,,
2025-05-04,Super Meats,Beef,120.52,1.0,120.52,,,,
2025-05-25,Fine Cuts MX,Chicken,206.09,10.0,2060.9,,,,
2025-12-20,Super Meats,Chicken,124.98,9.0,1124.82,,,,
2025-05-07,Fine Cuts MX,Ribs,205.34,1.0,205.34,,,,
2025-11-01,North Butcher,Ribs,170.74,15.0,2561.1,,,,
2025-05-18,North Butcher,Beef,109.65,14.0,1535.1,,,,
2025-06-04,Super Meats,Ribs,175.61,6.0,1053.66,,,,
2025-08-09,North Butcher,Skirt Steak,203.81,4.0,815.24,,,,
2026-04-04,Super Meats,Sausage,125.52,6.0,753.12,,,,
2025-12-30,Super Meats,Chicken,139.87,6.0,839.22,,,,
2026-01-18,Fine Cuts MX,Skirt Steak,136.35,12.0,1636.2,,,,
2025-07-10,Super Meats,Sausage,179.25,16.0,2868.0,,,,
2025-11-09,Happy Cow,Pork,59.38,12.0,712.56,,,,
2026-02-08,The Little Bull,Chicken,281.53,13.0,3659.89,,,,
2026-03-31,Super Meats,Ribs,118.5,1.0,118.5,,,,
2025-04-25,Fine Cuts MX,Chicken,113.29,18.0,2039.22,,,,
2025-11-06,The Little Bull,Skirt Steak,163.19,15.0,2447.85,,,,
2025-08-21,Super Meats,Beef,122.06,14.0,1708.84,,,,
2025-05-01,The Little Bull,Pork,94.56,4.0,378.24,,,,
2025-12-02,Super Meats,Beef,160.17,14.0,2242.38,,,,
2025-05-01,Happy Cow,Skirt Steak,284.03,14.0,3976.42,,,,
2025-05-11,Happy Cow,Skirt Steak,128.78,3.0,386.34,,,,
2026-02-25,Unknown,Sausage,120.98,7.0,846.86,,Unknown,,
2026-01-03,Happy Cow,Unknown,172.78,7.0,1209.46,,,Unknown,
2025-11-17,Super Meats,Skirt Steak,120.2,14.0,1682.8,,,,
2025-05-24,Happy Cow,Ribs,52.66,1.0,52.66,,,,
2025-10-06,The Little Bull,Pork,162.62,3.0,487.86,,,,
,North Butcher,Chicken,99.15,19.0,1883.85,Missing Date,,,
2025-10-28,Fine Cuts MX,Unknown,192.86,16.0,3085.76,,,Unknown,
2025-11-09,Happy Cow,Beef,155.38,18.0,2796.84,,,,
2026-01-17,Happy Cow,Skirt Steak,199.91,2.0,399.82,,,,
2025-10-14,Fine Cuts MX,Sausage,151.97,1.0,151.97,,,,
2025-08-23,The Little Bull,Sausage,260.4,19.0,4947.6,,,,
2025-06-24,North Butcher,Beef,126.34,11.0,1389.74,,,,
2026-01-02,Fine Cuts MX,Beef,114.43,15.0,1716.45,,,,
2025-05-25,Super Meats,Ribs,140.03,4.0,560.12,,,,
2025-11-30,Fine Cuts MX,Ribs,129.19,15.0,1937.85,,,,
2025-12-31,Fine Cuts MX,Skirt Steak,142.03,10.0,1420.3,,,,
,Super Meats,Skirt Steak,61.29,6.0,367.74,Missing Date,,,
2025-10-01,Happy Cow,Sausage,131.44,4.0,525.76,,,,
2026-04-23,The Little Bull,Pork,202.09,14.0,2829.26,,,,
2025-07-17,Super Meats,Ribs,80.57,7.0,563.99,,,,
2026-03-09,North Butcher,Skirt Steak,105.38,16.0,1686.08,,,,
2025-06-25,Fine Cuts MX,Sausage,102.19,7.0,715.33,,,,
2026-03-12,Fine Cuts MX,Pork,71.85,7.0,502.95,,,,
2025-10-22,The Little Bull,Sausage,186.26,2.0,372.52,,,,
2025-07-02,Happy Cow,Sausage,164.73,8.0,1317.84,,,,
2025-12-27,Happy Cow,Chicken,95.19,1.0,95.19,,,,
2026-03-10,North Butcher,Skirt Steak,55.49,14.0,776.86,,,,
2025-05-18,Fine Cuts MX,Chicken,133.84,19.0,2542.96,,,,
2025-10-10,Happy Cow,Chicken,163.44,19.0,3105.36,,,,
2025-09-23,Happy Cow,Pork,191.82,11.0,2110.02,,,,
2025-10-14,Super Meats,Ribs,96.61,8.0,772.88,,,,
2025-12-08,North Butcher,Ribs,93.4,17.0,1587.8,,,,
2025-06-29,Happy Cow,Sausage,110.23,15.0,1653.45,,,,
2025-07-18,Fine Cuts MX,Ribs,266.1,17.0,4523.7,,,,
2026-04-16,North Butcher,Sausage,107.13,9.0,964.17,,,,
2026-02-23,The Little Bull,Sausage,73.98,16.0,1183.68,,,,
2026-01-23,Happy Cow,Skirt Steak,39.58,17.0,672.86,,,,
2025-06-17,Happy Cow,Ribs,145.58,9.0,1310.22,,,,
2026-02-25,The Little Bull,Beef,260.53,8.0,2084.24,,,,
2025-06-16,Happy Cow,Beef,160.78,12.0,1929.36,,,,
2025-11-08,Happy Cow,Skirt Steak,159.66,6.0,957.96,,,,
2026-02-02,Super Meats,Chicken,551.53,17.0,9376.01,,,,
2025-09-12,Super Meats,Beef,245.58,5.0,1227.9,,,,
2025-11-02,Super Meats,Chicken,94.4,9.0,849.6,,,,
2025-12-12,North Butcher,Chicken,91.43,14.0,1280.02,,,,
2025-09-18,Fine Cuts MX,Chicken,225.92,12.0,2711.04,,,,
2026-02-05,Super Meats,Skirt Steak,142.0,13.0,1846.0,,,,
2026-01-28,North Butcher,Ribs,137.83,15.0,2067.45,,,,
2025-07-27,Fine Cuts MX,Beef,111.11,6.0,666.66,,,,
2025-07-14,Happy Cow,Sausage,88.29,14.0,1236.06,,,,
2026-01-12,Super Meats,Sausage,127.84,1.0,127.84,,,,
2026-04-17,The Little Bull,Chicken,187.07,2.0,374.14,,,,
2025-11-08,Happy Cow,Sausage,123.67,6.0,742.02,,,,
2025-08-06,Super Meats,Chicken,138.95,6.0,833.7,,,,
2026-04-14,Super Meats,Chicken,146.41,13.0,1903.33,,,,
2025-10-06,Super Meats,Ribs,262.87,4.0,1051.48,,,,
2025-08-09,Super Meats,Pork,121.79,1.0,121.79,,,,
2025-05-03,Unknown,Ribs,120.36,2.0,240.72,,Unknown,,
2026-02-01,Fine Cuts MX,Sausage,187.17,19.0,3556.23,,,,
,Super Meats,Unknown,165.81,11.0,1823.91,Missing Date,,Unknown,
2026-04-12,North Butcher,Beef,204.24,12.0,2450.88,,,,
2026-03-11,Happy Cow,Skirt Steak,100.25,15.0,1503.75,,,,
2025-12-13,Super Meats,Ribs,169.8,9.0,1528.2,,,,
2026-01-29,The Little Bull,Chicken,144.14,4.0,576.56,,,,
2025-11-14,Unknown,Beef,146.95,16.0,2351.2,,Unknown,,
2025-06-26,Happy Cow,Sausage,198.43,9.0,1785.87,,,,
2026-03-10,Super Meats,Skirt Steak,147.93,7.0,1035.51,,,,
,North Butcher,Skirt Steak,159.33,7.0,1115.31,Missing Date,,,
2025-12-09,Super Meats,Beef,158.45,14.0,2218.3,,,,
2025-05-04,North Butcher,Sausage,84.16,14.0,1178.24,,,,
2025-07-27,Happy Cow,Skirt Steak,190.85,7.0,1335.95,,,,
2025-11-07,Super Meats,Sausage,172.4,12.0,2068.8,,,,
2025-09-02,Fine Cuts MX,Unknown,166.23,9.0,1496.07,,,Unknown,
2026-03-08,Super Meats,Sausage,128.3,2.0,256.6,,,,
2026-02-28,Happy Cow,Sausage,233.02,18.0,4194.36,,,,
2025-10-19,The Little Bull,Pork,182.23,12.0,2186.76,,,,
2026-02-01,Super Meats,Ribs,121.48,14.0,1700.72,,,,
2025-07-30,Super Meats,Beef,88.56,7.0,619.92,,,,
2025-10-06,The Little Bull,Chicken,139.54,19.0,2651.26,,,,
2025-04-30,Fine Cuts MX,Sausage,110.67,15.0,1660.05,,,,
2026-01-05,Happy Cow,Beef,166.62,18.0,2999.16,,,,
2025-12-14,Super Meats,Sausage,93.89,10.0,938.9,,,,
2025-05-25,Fine Cuts MX,Chicken,112.48,1.0,112.48,,,,
2025-09-09,Unknown,Ribs,41.9,5.0,209.5,,Unknown,,
2025-12-23,North Butcher,Skirt Steak,170.64,13.0,2218.32,,,,
2025-08-29,Super Meats,Beef,167.28,19.0,3178.32,,,,
2025-12-15,The Little Bull,Ribs,156.01,6.0,936.06,,,,
2025-05-26,Happy Cow,Ribs,133.91,10.0,1339.1,,,,
2025-06-27,Fine Cuts MX,Sausage,148.38,16.0,2374.08,,,,
2026-04-09,Fine Cuts MX,Beef,178.56,17.0,3035.52,,,,
2025-10-22,Happy Cow,Sausage,113.83,9.0,1024.47,,,,
2026-01-06,Fine Cuts MX,Skirt Steak,210.45,2.0,420.9,,,,
2026-03-01,The Little Bull,Skirt Steak,120.39,12.0,1444.68,,,,
2026-01-07,Fine Cuts MX,Skirt Steak,238.55,15.0,3578.25,,,,
2026-03-07,Fine Cuts MX,Ribs,119.98,2.0,239.96,,,,
2025-12-25,The Little Bull,Chicken,179.68,11.0,1976.48,,,,
2025-06-20,The Little Bull,Skirt Steak,85.69,10.0,856.9,,,,
2025-05-31,Super Meats,Sausage,181.85,5.0,909.25,,,,
2025-11-07,Fine Cuts MX,Pork,97.75,6.0,586.5,,,,
2025-08-17,Super Meats,Pork,235.54,12.0,2826.48,,,,
2025-12-10,The Little Bull,Ribs,201.58,3.0,604.74,,,,
2026-04-25,Happy Cow,Ribs,126.28,5.0,631.4,,,,
2026-02-09,North Butcher,Ribs,165.99,3.0,497.97,,,,
2025-05-28,Happy Cow,Sausage,196.03,4.0,784.12,,,,
2025-08-27,Happy Cow,Beef,211.39,9.0,1902.51,,,,
2025-07-05,Happy Cow,Skirt Steak,154.06,14.0,2156.84,,,,
2025-07-21,The Little Bull,Pork,208.94,5.0,1044.7,,,,
2026-01-30,Super Meats,Unknown,153.78,14.0,2152.92,,,Unknown,
2025-09-08,North Butcher,Chicken,173.53,8.0,1388.24,,,,
,The Little Bull,Ribs,129.94,16.0,2079.04,Missing Date,,,
2025-05-10,North Butcher,Unknown,185.48,2.0,370.96,,,Unknown,
2025-10-16,Happy Cow,Sausage,207.94,11.0,2287.34,,,,
2025-10-08,Super Meats,Sausage,148.9,11.0,1637.9,,,,
2026-03-06,North Butcher,Beef,294.31,2.0,588.62,,,,
2026-03-31,Fine Cuts MX,Chicken,177.43,17.0,3016.31,,,,
2025-05-16,Fine Cuts MX,Beef,121.58,14.0,1702.12,,,,
2025-09-12,Super Meats,Beef,120.74,18.0,2173.32,,,,
2025-09-19,The Little Bull,Sausage,173.74,3.0,521.22,,,,
2025-05-24,Super Meats,Ribs,137.32,6.0,823.92,,,,
2025-12-19,Super Meats,Pork,237.37,6.0,1424.22,,,,
2025-05-13,Super Meats,Beef,49.61,12.0,595.32,,,,
2025-09-21,Happy Cow,Ribs,188.88,13.0,2455.44,,,,
2025-10-23,The Little Bull,Sausage,105.42,16.0,1686.72,,,,
2025-10-12,North Butcher,Chicken,94.66,7.0,662.62,,,,
2025-11-03,Super Meats,Pork,149.19,9.0,1342.71,,,,
2026-03-07,Happy Cow,Beef,54.33,9.0,488.97,,,,
,Super Meats,Skirt Steak,147.49,5.0,737.45,Missing Date,,,
,Super Meats,Ribs,216.66,18.0,3899.88,Missing Date,,,
2025-08-20,Happy Cow,Skirt Steak,135.58,10.0,1355.8,,,,
2025-09-22,Happy Cow,Ribs,987.8,18.0,17780.4,,,,
2025-05-22,Fine Cuts MX,Chicken,100.62,17.0,1710.54,,,,
2025-10-31,North Butcher,Chicken,119.99,4.0,479.96,,,,
2025-06-21,North Butcher,Pork,183.91,8.0,1471.28,,,,
2025-08-02,The Little Bull,Skirt Steak,163.58,14.0,2290.12,,,,
2025-11-16,Happy Cow,Skirt Steak,126.04,15.0,1890.6,,,,
2025-07-23,North Butcher,Ribs,202.61,11.0,2228.71,,,,
2026-03-26,North Butcher,Beef,134.23,2.0,268.46,,,,
2025-05-15,Super Meats,Pork,92.33,19.0,1754.27,,,,
2025-12-12,Super Meats,Skirt Steak,140.49,18.0,2528.82,,,,
2025-06-13,Fine Cuts MX,Pork,183.45,10.0,1834.5,,,,
2026-02-11,Fine Cuts MX,Chicken,92.77,4.0,371.08,,,,
2025-07-01,Super Meats,Chicken,135.17,14.0,1892.38,,,,
2025-05-22,The Little Bull,Sausage,98.63,9.0,887.67,,,,
2025-09-18,Super Meats,Beef,192.46,8.0,1539.68,,,,
2026-02-20,Fine Cuts MX,Chicken,71.51,6.0,429.06,,,,
2025-07-13,The Little Bull,Skirt Steak,172.75,9.0,1554.75,,,,
2025-10-13,North Butcher,Skirt Steak,182.88,6.0,1097.28,,,,
2025-07-17,North Butcher,Skirt Steak,302.59,3.0,907.77,,,,
2025-06-30,Fine Cuts MX,Skirt Steak,140.13,18.0,2522.34,,,,
2026-01-17,Super Meats,Pork,134.47,10.0,1344.7,,,,
2025-12-28,The Little Bull,Sausage,157.15,17.0,2671.55,,,,
2025-05-10,Super Meats,Sausage,130.61,2.0,261.22,,,,
2025-11-12,The Little Bull,Skirt Steak,122.99,13.0,1598.87,,,,
2025-10-04,North Butcher,Sausage,137.17,12.0,1646.04,,,,
2025-06-23,North Butcher,Pork,127.62,10.0,1276.2,,,,
2026-03-25,North Butcher,Sausage,106.13,9.0,955.17,,,,
2025-08-08,Happy Cow,Ribs,220.79,15.0,3311.85,,,,
2026-04-10,Happy Cow,Pork,162.88,5.0,814.4,,,,
2025-05-21,The Little Bull,Pork,231.64,10.0,2316.4,,,,
2025-10-07,Super Meats,Skirt Steak,114.91,17.0,1953.47,,,,
2026-02-08,North Butcher,Ribs,82.01,6.0,492.06,,,,
2025-11-28,Unknown,Unknown,90.66,6.0,543.96,,Unknown,Unknown,
2026-01-28,Fine Cuts MX,Beef,182.2,4.0,728.8,,,,
2025-10-24,The Little Bull,Ribs,220.11,2.0,440.22,,,,
2026-02-12,Fine Cuts MX,Beef,136.63,13.0,1776.19,,,,
2025-12-07,Super Meats,Chicken,96.51,9.0,868.59,,,,
2025-09-08,The Little Bull,Pork,72.98,8.0,583.84,,,,
2025-10-16,Fine Cuts MX,Chicken,187.22,7.0,1310.54,,,,
2026-03-19,Super Meats,Pork,203.06,14.0,2842.84,,,,
2025-10-20,Unknown,Ribs,155.0,5.0,775.0,,Unknown,,
2026-03-16,Happy Cow,Sausage,175.87,14.0,2462.18,,,,
2025-07-28,Happy Cow,Chicken,162.28,3.0,486.84,,,,
2025-05-16,Happy Cow,Chicken,11.81,1.0,11.81,,,,
2025-07-29,Fine Cuts MX,Chicken,231.43,5.0,1157.15,,,,
2026-02-11,North Butcher,Beef,159.24,12.0,1910.88,,,,
2025-11-14,North Butcher,Ribs,132.83,14.0,1859.62,,,,
2025-11-19,The Little Bull,Skirt Steak,207.11,11.0,2278.21,,,,
2025-10-07,North Butcher,Skirt Steak,89.8,2.0,179.6,,,,
2026-01-22,North Butcher,Sausage,161.26,10.0,1612.6,,,,
2025-11-17,The Little Bull,Skirt Steak,135.83,54.0,7334.82,,,,
2025-12-04,The Little Bull,Chicken,180.81,16.0,2892.96,,,,
2025-10-29,Super Meats,Pork,177.83,18.0,3200.94,,,,
2026-02-06,The Little Bull,Chicken,177.54,18.0,3195.72,,,,
2026-03-16,Super Meats,Chicken,115.53,16.0,1848.48,,,,
2026-04-18,North Butcher,Skirt Steak,149.95,6.0,899.7,,,,
2026-02-17,The Little Bull,Unknown,134.48,19.0,2555.12,,,Unknown,
2026-03-17,Super Meats,Unknown,174.36,12.0,2092.32,,,Unknown,
2026-03-26,Super Meats,Pork,188.37,11.0,2072.07,,,,
2025-06-12,The Little Bull,Ribs,238.18,8.0,1905.44,,,,
2025-09-17,Happy Cow,Sausage,193.15,9.0,1738.35,,,,
2025-11-08,North Butcher,Ribs,123.24,8.0,985.92,,,,
2026-03-07,Fine Cuts MX,Ribs,156.02,13.0,2028.26,,,,
2025-09-29,North Butcher,Beef,54.09,18.0,973.62,,,,
2026-02-10,Happy Cow,Sausage,114.67,16.0,1834.72,,,,
2026-01-27,Super Meats,Beef,185.98,18.0,3347.64,,,,
2025-12-03,Fine Cuts MX,Pork,125.03,17.0,2125.51,,,,
2025-12-28,Unknown,Skirt Steak,160.39,8.0,1283.12,,Unknown,,
2026-03-28,Fine Cuts MX,Chicken,156.63,8.0,1253.04,,,,
2025-07-10,Fine Cuts MX,Sausage,219.6,17.0,3733.2,,,,
2026-02-23,Super Meats,Pork,135.92,13.0,1766.96,,,,
2025-09-08,The Little Bull,Chicken,154.09,5.0,770.45,,,,
2025-09-28,Unknown,Ribs,93.16,6.0,558.96,,Unknown,,
2026-03-09,Unknown,Pork,185.21,14.0,2592.94,,Unknown,,
2025-05-10,The Little Bull,Pork,177.58,7.0,1243.06,,,,
2025-05-18,The Little Bull,Chicken,165.13,1.0,165.13,,,,
2025-05-29,Super Meats,Chicken,128.6,8.0,1028.8,,,,
2025-06-30,Super Meats,Ribs,145.4,15.0,2181.0,,,,
2025-12-01,Happy Cow,Beef,205.07,16.0,3281.12,,,,
2025-07-12,Fine Cuts MX,Chicken,78.95,16.0,1263.2,,,,
2025-06-07,Super Meats,Sausage,128.81,3.0,386.43,,,,
2025-06-23,The Little Bull,Chicken,111.72,18.0,2010.96,,,,
,Happy Cow,Ribs,138.85,7.0,971.95,Missing Date,,,
,Happy Cow,Sausage,164.1,19.0,3117.9,Missing Date,,,
2026-02-17,The Little Bull,Chicken,169.64,17.0,2883.88,,,,
2025-05-19,Super Meats,Skirt Steak,109.3,4.0,437.2,,,,
2025-05-27,Fine Cuts MX,Sausage,133.84,14.0,1873.76,,,,
2026-03-01,Fine Cuts MX,Pork,171.87,8.0,1374.96,,,,
2025-05-26,Super Meats,Skirt Steak,112.47,10.0,1124.7,,,,
2026-03-21,North Butcher,Sausage,193.62,17.0,3291.54,,,,
2025-06-29,The Little Bull,Ribs,169.13,3.0,507.39,,,,
2025-11-08,North Butcher,Sausage,138.88,18.0,2499.84,,,,
2025-04-29,Fine Cuts MX,Pork,179.4,18.0,3229.2,,,,
2026-03-25,Fine Cuts MX,Pork,165.84,55.0,9121.2,,,,
2025-11-30,The Little Bull,Beef,206.13,15.0,3091.95,,,,
2025-10-02,Fine Cuts MX,Ribs,156.83,10.0,1568.3,,,,
2025-09-10,Super Meats,Chicken,161.48,3.0,484.44,,,,
2026-01-23,Super Meats,Chicken,147.44,6.0,884.64,,,,
2026-01-04,Unknown,Pork,129.43,14.0,1812.02,,Unknown,,
2025-06-18,Fine Cuts MX,Ribs,116.99,18.0,2105.82,,,,
2026-04-09,Super Meats,Sausage,179.3,19.0,3406.7,,,,
2025-05-29,The Little Bull,Beef,221.24,4.0,884.96,,,,
2025-10-29,The Little Bull,Skirt Steak,72.49,13.0,942.37,,,,
2026-01-16,Fine Cuts MX,Sausage,196.87,15.0,2953.05,,,,
2025-09-26,Happy Cow,Chicken,200.28,7.0,1401.96,,,,
2025-06-26,Fine Cuts MX,Sausage,143.26,6.0,859.56,,,,
2025-09-08,Super Meats,Skirt Steak,139.92,9.0,1259.28,,,,
2025-12-23,The Little Bull,Beef,265.62,4.0,1062.48,,,,
2026-02-01,North Butcher,Chicken,119.49,7.0,836.43,,,,
2026-04-02,Fine Cuts MX,Chicken,162.99,12.0,1955.88,,,,
2025-11-04,Fine Cuts MX,Pork,213.57,8.0,1708.56,,,,
2025-08-02,Fine Cuts MX,Ribs,155.77,4.0,623.08,,,,
,Fine Cuts MX,Skirt Steak,201.88,13.0,2624.44,Missing Date,,,
2025-10-28,The Little Bull,Unknown,121.38,15.0,1820.7,,,Unknown,
2026-04-18,The Little Bull,Pork,132.29,7.0,926.03,,,,
2025-06-28,Unknown,Skirt Steak,116.21,3.0,348.63,,Unknown,,
2025-11-21,The Little Bull,Sausage,171.12,7.0,1197.84,,,,
2025-12-13,Happy Cow,Chicken,93.57,14.0,1309.98,,,,
2025-12-15,North Butcher,Chicken,179.72,1.0,179.72,,,,
2025-06-30,Happy Cow,Ribs,135.85,9.0,1222.65,,,,
2026-02-11,Fine Cuts MX,Ribs,93.43,10.0,934.3,,,,
2025-12-01,North Butcher,Chicken,193.66,3.0,580.98,,,,
2026-02-13,Unknown,Sausage,74.63,13.0,970.19,,Unknown,,
2025-11-03,North Butcher,Beef,160.96,13.0,2092.48,,,,
2026-04-14,North Butcher,Sausage,204.32,11.0,2247.52,,,,
,Super Meats,Beef,45.52,2.0,91.04,Missing Date,,,
2025-11-21,North Butcher,Sausage,144.63,18.0,2603.34,,,,
2025-09-07,Super Meats,Beef,230.28,9.0,2072.52,,,,
2026-03-24,North Butcher,Pork,74.01,1.0,74.01,,,,
2025-11-05,Super Meats,Chicken,116.39,15.0,1745.85,,,,
2025-09-12,Fine Cuts MX,Chicken,101.64,2.0,203.28,,,,
2025-07-23,Happy Cow,Ribs,186.66,7.0,1306.62,,,,
2025-09-20,Fine Cuts MX,Sausage,218.91,5.0,1094.55,,,,
2025-10-03,Happy Cow,Chicken,155.96,8.0,1247.68,,,,
2025-07-23,Super Meats,Chicken,113.55,16.0,1816.8,,,,
2026-01-29,North Butcher,Beef,136.2,10.0,1362.0,,,,
2026-01-19,Fine Cuts MX,Pork,101.81,4.0,407.24,,,,
2025-12-10,The Little Bull,Sausage,56.47,16.0,903.52,,,,
2025-11-07,Super Meats,Pork,132.21,17.0,2247.57,,,,
2026-01-17,Super Meats,Sausage,143.57,16.0,2297.12,,,,
2025-05-09,Happy Cow,Ribs,210.84,18.0,3795.12,,,,
2025-09-30,Super Meats,Chicken,93.74,9.0,843.66,,,,
2025-08-11,Super Meats,Unknown,87.37,6.0,524.22,,,Unknown,
2026-03-13,The Little Bull,Ribs,149.92,15.0,2248.8,,,,
2025-05-13,Super Meats,Sausage,141.14,7.0,987.98,,,,
2025-11-20,Super Meats,Ribs,61.99,3.0,185.97,,,,
2026-02-28,Super Meats,Pork,182.54,7.0,1277.78,,,,
2025-06-08,Super Meats,Chicken,153.22,8.0,1225.76,,,,
2025-05-08,North Butcher,Sausage,87.3,4.0,349.2,,,,
2026-02-11,Fine Cuts MX,Pork,100.05,15.0,1500.75,,,,
2025-09-11,The Little Bull,Pork,130.75,2.0,261.5,,,,
2025-08-19,Happy Cow,Pork,110.71,9.0,996.39,,,,
2025-06-27,North Butcher,Beef,145.24,6.0,871.44,,,,
2026-02-09,Super Meats,Chicken,130.58,3.0,391.74,,,,
2025-09-28,Fine Cuts MX,Pork,107.57,8.0,860.56,,,,
2026-04-02,The Little Bull,Skirt Steak,69.4,7.0,485.8,,,,
2025-05-11,North Butcher,Ribs,135.82,16.0,2173.12,,,,
2025-10-29,The Little Bull,Sausage,61.98,16.0,991.68,,,,
2025-06-20,Fine Cuts MX,Beef,99.58,12.0,1194.96,,,,
2025-07-22,The Little Bull,Pork,73.51,17.0,1249.67,,,,
2025-10-24,Super Meats,Chicken,200.98,14.0,2813.72,,,,
2026-04-06,North Butcher,Skirt Steak,150.61,7.0,1054.27,,,,
2026-02-18,Fine Cuts MX,Chicken,100.72,19.0,1913.68,,,,
,The Little Bull,Skirt Steak,107.49,2.0,214.98,Missing Date,,,
2026-01-13,The Little Bull,Unknown,216.87,12.0,2602.44,,,Unknown,
2026-02-02,Happy Cow,Chicken,140.61,9.0,1265.49,,,,
2026-04-10,Fine Cuts MX,Beef,95.67,17.0,1626.39,,,,
2025-09-19,The Little Bull,Ribs,89.44,17.0,1520.48,,,,
2025-06-24,Happy Cow,Skirt Steak,134.49,2.0,268.98,,,,
2025-08-17,Unknown,Ribs,107.6,6.0,645.6,,Unknown,,
2025-11-20,Fine Cuts MX,Pork,198.4,7.0,1388.8,,,,
2026-03-09,Super Meats,Pork,122.78,9.0,1105.02,,,,
2025-12-31,The Little Bull,Chicken,108.49,19.0,2061.31,,,,
2025-06-09,North Butcher,Chicken,101.04,15.0,1515.6,,,,
2025-11-09,Happy Cow,Pork,149.44,4.0,597.76,,,,
2026-02-19,The Little Bull,Skirt Steak,164.71,11.0,1811.81,,,,
2025-07-19,The Little Bull,Pork,160.95,5.0,804.75,,,,
2026-02-11,Super Meats,Sausage,126.23,66.0,8331.18,,,,
2026-01-09,Fine Cuts MX,Beef,162.24,1.0,162.24,,,,
2025-08-18,Happy Cow,Beef,213.76,18.0,3847.68,,,,
2025-06-23,Super Meats,Unknown,224.78,13.0,2922.14,,,Unknown,
2026-04-16,Happy Cow,Beef,213.92,19.0,4064.48,,,,
2025-09-01,Fine Cuts MX,Pork,226.98,1.0,226.98,,,,
2026-02-02,Happy Cow,Ribs,128.62,18.0,2315.16,,,,
2025-10-15,The Little Bull,Ribs,151.33,11.0,1664.63,,,,
2025-08-10,North Butcher,Chicken,184.24,7.0,1289.68,,,,
2026-02-20,North Butcher,Chicken,180.49,17.0,3068.33,,,,
2025-06-07,North Butcher,Sausage,166.03,10.0,1660.3,,,,
2025-07-19,Happy Cow,Pork,156.5,12.0,1878.0,,,,
2025-11-04,The Little Bull,Pork,96.85,17.0,1646.45,,,,
2025-04-28,The Little Bull,Pork,191.51,1.0,191.51,,,,
2025-10-24,The Little Bull,Ribs,168.64,12.0,2023.68,,,,
2026-01-31,North Butcher,Pork,209.89,3.0,629.67,,,,
2026-01-05,North Butcher,Chicken,193.79,11.0,2131.69,,,,
2025-10-03,North Butcher,Pork,90.82,8.0,726.56,,,,
2025-08-17,The Little Bull,Beef,130.77,4.0,523.08,,,,
2025-05-12,Super Meats,Sausage,174.99,3.0,524.97,,,,
2026-03-06,Happy Cow,Chicken,110.6,7.0,774.2,,,,
2026-04-22,Fine Cuts MX,Sausage,215.28,13.0,2798.64,,,,
2026-04-20,North Butcher,Beef,162.06,16.0,2592.96,,,,
2025-06-16,Happy Cow,Sausage,110.83,13.0,1440.79,,,,
2025-09-22,The Little Bull,Chicken,246.45,7.0,1725.15,,,,
2025-10-06,North Butcher,Chicken,179.62,10.0,1796.2,,,,
2026-02-23,The Little Bull,Ribs,118.93,7.0,832.51,,,,
2025-07-30,North Butcher,Unknown,151.55,6.0,909.3,,,Unknown,
2025-09-26,Happy Cow,Sausage,141.91,8.0,1135.28,,,,
2026-02-08,The Little Bull,Ribs,140.98,15.0,2114.7,,,,
2025-07-27,Unknown,Unknown,179.08,15.0,2686.2,,Unknown,Unknown,
