Date,Store,Product,Price,Quantity,Total Sales,Audit Notes
2026-01-28,Fine Cuts Mx,Sausage,$104.58,9,$941.22,
2025-11-04,Super Meats,Chicken,$159.15,13,$2068.95,
2025-10-26,Unknown,Skirt Steak,$100.42,5,$502.10,
2025-09-15,Fine Cuts Mx,Pork,$98.60,5,$493.00,
,The Little Bull,Chicken,$100.65,2,$201.30,
2025-08-14,North Butcher,Pork,$119.08,5,$595.40,
2025-12-14,Happy Cow,Chicken,$110.26,3,$330.78,
2026-04-08,Happy Cow,Ribs,$206.91,10,$2069.10,
2025-05-14,Fine Cuts Mx,Sausage,$92.85,9,$835.65,
2025-07-22,The Little Bull,Sausage,$105.46,13,$1370.98,
2026-02-27,Fine Cuts Mx,Pork,$176.08,12,$2112.96,
2026-03-16,The Little Bull,Skirt Steak,$139.14,2,$278.28,
2025-07-22,North Butcher,Chicken,$123.21,17,$2094.57,
2025-05-04,Super Meats,Beef,$120.52,1,$120.52,
2025-05-25,Fine Cuts Mx,Chicken,$206.09,10,$2060.90,
2025-12-20,Super Meats,Chicken,$124.98,9,$1124.82,
2025-05-07,Fine Cuts Mx,Ribs,$205.34,1,$205.34,
2025-11-01,North Butcher,Ribs,$170.74,15,$2561.10,
2025-05-18,North Butcher,Beef,$109.65,14,$1535.10,
2025-06-04,Super Meats,Ribs,$175.61,6,$1053.66,
2025-08-09,North Butcher,Skirt Steak,$203.81,,$815.24,
2026-04-04,Super Meats,Sausage,$125.52,6,$753.12,
2025-12-30,Super Meats,Chicken,$139.87,6,$839.22,
2026-01-18,Fine Cuts Mx,Skirt Steak,$136.35,12,$1636.20,
2025-07-10,Super Meats,Sausage,$179.25,16,$2868.00,
2025-11-09,Happy Cow,Pork,$59.38,12,$712.56,
2026-02-08,The Little Bull,Chicken,$281.53,13,$3659.89,
2026-03-31,Super Meats,Ribs,$118.50,1,$118.50,
2025-04-25,Fine Cuts Mx,Chicken,$113.29,18,$2039.22,
2025-11-06,The Little Bull,Skirt Steak,$163.19,15,$2447.85,
2025-08-21,Super Meats,Beef,$122.06,14,$1708.84,
2025-05-01,The Little Bull,Pork,$94.56,4,$378.24,
2025-12-02,Super Meats,Beef,$160.17,14,$2242.38,
2025-05-01,Happy Cow,Skirt Steak,$284.03,14,$3976.42,
2025-05-11,Happy Cow,Skirt Steak,$128.78,3,$386.34,
2026-02-25,Unknown,Sausage,$120.98,7,$846.86,
2026-01-03,Happy Cow,Unknown,$172.78,7,$1209.46,
2025-11-17,Super Meats,Skirt Steak,$120.20,14,$1682.80,
2025-05-24,Happy Cow,Ribs,$52.66,1,$52.66,
2025-10-06,The Little Bull,Pork,$162.62,3,$487.86,
,North Butcher,Chicken,$99.15,19,$1883.85,
2025-10-28,Fine Cuts Mx,Unknown,$192.86,16,$3085.76,
2025-11-09,Happy Cow,Beef,$155.38,18,$2796.84,
2026-01-17,Happy Cow,Skirt Steak,$199.91,2,$399.82,
2025-10-14,Fine Cuts Mx,Sausage,$151.97,1,$151.97,
2025-08-23,The Little Bull,Sausage,$260.40,19,$4947.60,
2025-06-24,North Butcher,Beef,$126.34,11,$1389.74,
2026-01-02,Fine Cuts Mx,Beef,$114.43,15,$1716.45,
2025-05-25,Super Meats,Ribs,$140.03,4,$560.12,
2025-11-30,Fine Cuts Mx,Ribs,$129.19,15,$1937.85,
2025-12-31,Fine Cuts Mx,Skirt Steak,$142.03,10,$1420.30,
,Super Meats,Skirt Steak,$61.29,6,$367.74,
2025-10-01,Happy Cow,Sausage,$131.44,4,$525.76,
2026-04-23,The Little Bull,Pork,$202.09,14,$2829.26,
2025-07-17,Super Meats,Ribs,$80.57,7,$563.99,
2026-03-09,North Butcher,Skirt Steak,$105.38,16,$1686.08,
2025-06-25,Fine Cuts Mx,Sausage,$102.19,7,$715.33,
2026-03-12,Fine Cuts Mx,Pork,$71.85,7,$502.95,
2025-10-22,The Little Bull,Sausage,$186.26,2,$372.52,
2025-07-02,Happy Cow,Sausage,$164.73,8,$1317.84,
2025-12-27,Happy Cow,Chicken,$95.19,1,$95.19,
2026-03-10,North Butcher,Skirt Steak,$55.49,14,$776.86,
2025-05-18,Fine Cuts Mx,Chicken,$133.84,19,$2542.96,
2025-10-10,Happy Cow,Chicken,$163.44,19,$3105.36,
2025-09-23,Happy Cow,Pork,$191.82,11,$2110.02,
2025-10-14,Super Meats,Ribs,$96.61,8,$772.88,
2025-12-08,North Butcher,Ribs,$93.40,17,$1587.80,
2025-06-29,Happy Cow,Sausage,$110.23,15,$1653.45,
2025-07-18,Fine Cuts Mx,Ribs,$266.10,17,$4523.70,
2026-04-16,North Butcher,Sausage,$107.13,9,$964.17,
2026-02-23,The Little Bull,Sausage,$73.98,16,$1183.68,
2026-01-23,Happy Cow,Skirt Steak,$39.58,17,$672.86,
2025-06-17,Happy Cow,Ribs,$145.58,9,$1310.22,
2026-02-25,The Little Bull,Beef,$260.53,8,$2084.24,
2025-06-16,Happy Cow,Beef,$160.78,12,$1929.36,
2025-11-08,Happy Cow,Skirt Steak,$159.66,6,$957.96,
2026-02-02,Super Meats,Chicken,$551.53,17,$9376.01,
2025-09-12,Super Meats,Beef,$245.58,5,$1227.90,
2025-11-02,Super Meats,Chicken,$94.40,9,$849.60,
2025-12-12,North Butcher,Chicken,$91.43,14,$1280.02,
2025-09-18,Fine Cuts Mx,Chicken,$225.92,12,$2711.04,
2026-02-05,Super Meats,Skirt Steak,$142.00,13,$1846.00,
2026-01-28,North Butcher,Ribs,$137.83,15,$2067.45,
2025-07-27,Fine Cuts Mx,Beef,$111.11,6,$666.66,
2025-07-14,Happy Cow,Sausage,$88.29,14,$1236.06,
2026-01-12,Super Meats,Sausage,$127.84,1,$127.84,
2026-04-17,The Little Bull,Chicken,$187.07,2,$374.14,
2025-11-08,Happy Cow,Sausage,$123.67,6,$742.02,
2025-08-06,Super Meats,Chicken,$138.95,6,$833.70,
2026-04-14,Super Meats,Chicken,$146.41,13,$1903.33,
2025-10-06,Super Meats,Ribs,$262.87,4,$1051.48,
2025-08-09,Super Meats,Pork,$121.79,1,$121.79,
2025-05-03,Unknown,Ribs,$120.36,2,$240.72,
2026-02-01,Fine Cuts Mx,Sausage,$187.17,19,$3556.23,
,Super Meats,Unknown,$165.81,11,$1823.91,
2026-04-12,North Butcher,Beef,$204.24,12,$2450.88,
2026-03-11,Happy Cow,Skirt Steak,$100.25,15,$1503.75,
2025-12-13,Super Meats,Ribs,$169.80,9,$1528.20,
2026-01-29,The Little Bull,Chicken,$144.14,4,$576.56,
2025-11-14,Unknown,Beef,$146.95,16,$2351.20,
2025-06-26,Happy Cow,Sausage,$198.43,9,$1785.87,
2026-03-10,Super Meats,Skirt Steak,$147.93,7,$1035.51,
,North Butcher,Skirt Steak,$159.33,7,$1115.31,
2025-12-09,Super Meats,Beef,$158.45,14,$2218.30,
2025-05-04,North Butcher,Sausage,$84.16,14,$1178.24,
2025-07-27,Happy Cow,Skirt Steak,$190.85,7,$1335.95,
2025-11-07,Super Meats,Sausage,$172.40,12,$2068.80,
2025-09-02,Fine Cuts Mx,Unknown,$166.23,9,$1496.07,
2026-03-08,Super Meats,Sausage,$128.30,2,$256.60,
2026-02-28,Happy Cow,Sausage,$233.02,18,$4194.36,
2025-10-19,The Little Bull,Pork,$182.23,12,$2186.76,
2026-02-01,Super Meats,Ribs,$121.48,14,$1700.72,
2025-07-30,Super Meats,Beef,$88.56,7,$619.92,
2025-10-06,The Little Bull,Chicken,$139.54,19,$2651.26,
2025-04-30,Fine Cuts Mx,Sausage,$110.67,15,$1660.05,
2026-01-05,Happy Cow,Beef,$166.62,18,$2999.16,
2025-12-14,Super Meats,Sausage,$93.89,10,$938.90,
2025-05-25,Fine Cuts Mx,Chicken,$112.48,1,$112.48,
2025-09-09,Unknown,Ribs,$41.90,5,$209.50,
2025-12-23,North Butcher,Skirt Steak,$170.64,13,$2218.32,
2025-08-29,Super Meats,Beef,$167.28,,$3178.32,
2025-12-15,The Little Bull,Ribs,$156.01,6,$936.06,
2025-05-26,Happy Cow,Ribs,$133.91,10,$1339.10,
2025-06-27,Fine Cuts Mx,Sausage,$148.38,16,$2374.08,
2026-04-09,Fine Cuts Mx,Beef,$178.56,17,$3035.52,
2025-10-22,Happy Cow,Sausage,$113.83,9,$1024.47,
2026-01-06,Fine Cuts Mx,Skirt Steak,$210.45,2,$420.90,
2026-03-01,The Little Bull,Skirt Steak,$120.39,,$1444.68,
2026-01-07,Fine Cuts Mx,Skirt Steak,$238.55,15,$3578.25,
2026-03-07,Fine Cuts Mx,Ribs,$119.98,2,$239.96,
2025-12-25,The Little Bull,Chicken,$179.68,11,$1976.48,
2025-06-20,The Little Bull,Skirt Steak,$85.69,10,$856.90,
2025-05-31,Super Meats,Sausage,$181.85,5,$909.25,
2025-11-07,Fine Cuts Mx,Pork,$97.75,6,$586.50,
2025-08-17,Super Meats,Pork,$235.54,12,$2826.48,
2025-12-10,The Little Bull,Ribs,$201.58,3,$604.74,
2026-04-25,Happy Cow,Ribs,$126.28,5,$631.40,
2026-02-09,North Butcher,Ribs,$165.99,3,$497.97,
2025-05-28,Happy Cow,Sausage,$196.03,4,$784.12,
2025-08-27,Happy Cow,Beef,$211.39,9,$1902.51,
2025-07-05,Happy Cow,Skirt Steak,$154.06,14,$2156.84,
2025-07-21,The Little Bull,Pork,$208.94,5,$1044.70,
2026-01-30,Super Meats,Unknown,$153.78,14,$2152.92,
2025-09-08,North Butcher,Chicken,$173.53,8,$1388.24,
,The Little Bull,Ribs,$129.94,16,$2079.04,
2025-05-10,North Butcher,Unknown,$185.48,,$370.96,
2025-10-16,Happy Cow,Sausage,$207.94,11,$2287.34,
2025-10-08,Super Meats,Sausage,$148.90,11,$1637.90,
2026-03-06,North Butcher,Beef,$294.31,2,$588.62,
2026-03-31,Fine Cuts Mx,Chicken,$177.43,17,$3016.31,
2025-05-16,Fine Cuts Mx,Beef,$121.58,14,$1702.12,
2025-09-12,Super Meats,Beef,$120.74,18,$2173.32,
2025-09-19,The Little Bull,Sausage,$173.74,3,$521.22,
2025-05-24,Super Meats,Ribs,$137.32,6,$823.92,
2025-12-19,Super Meats,Pork,$237.37,6,$1424.22,
2025-05-13,Super Meats,Beef,$49.61,12,$595.32,
2025-09-21,Happy Cow,Ribs,$188.88,13,$2455.44,
2025-10-23,The Little Bull,Sausage,$105.42,16,$1686.72,
2025-10-12,North Butcher,Chicken,$94.66,7,$662.62,
2025-11-03,Super Meats,Pork,$149.19,9,$1342.71,
2026-03-07,Happy Cow,Beef,$54.33,9,$488.97,
,Super Meats,Skirt Steak,$147.49,5,$737.45,
,Super Meats,Ribs,$216.66,18,$3899.88,
2025-08-20,Happy Cow,Skirt Steak,$135.58,10,$1355.80,
2025-09-22,Happy Cow,Ribs,$987.80,18,$17780.40,
2025-05-22,Fine Cuts Mx,Chicken,$100.62,17,$1710.54,
2025-10-31,North Butcher,Chicken,$119.99,4,$479.96,
2025-06-21,North Butcher,Pork,$183.91,8,$1471.28,
2025-08-02,The Little Bull,Skirt Steak,$163.58,14,$2290.12,
2025-11-16,Happy Cow,Skirt Steak,$126.04,15,$1890.60,
2025-07-23,North Butcher,Ribs,$202.61,,$2228.71,
2026-03-26,North Butcher,Beef,$134.23,2,$268.46,
2025-05-15,Super Meats,Pork,$92.33,19,$1754.27,
2025-12-12,Super Meats,Skirt Steak,$140.49,18,$2528.82,
2025-06-13,Fine Cuts Mx,Pork,$183.45,10,$1834.50,
2026-02-11,Fine Cuts Mx,Chicken,$92.77,4,$371.08,
2025-07-01,Super Meats,Chicken,$135.17,14,$1892.38,
2025-05-22,The Little Bull,Sausage,$98.63,9,$887.67,
2025-09-18,Super Meats,Beef,$192.46,8,$1539.68,
2026-02-20,Fine Cuts Mx,Chicken,$71.51,6,$429.06,
2025-07-13,The Little Bull,Skirt Steak,$172.75,9,$1554.75,
2025-10-13,North Butcher,Skirt Steak,$182.88,6,$1097.28,
2025-07-17,North Butcher,Skirt Steak,$302.59,3,$907.77,
2025-06-30,Fine Cuts Mx,Skirt Steak,$140.13,18,$2522.34,
2026-01-17,Super Meats,Pork,$134.47,10,$1344.70,
2025-12-28,The Little Bull,Sausage,$157.15,,$2671.55,
2025-05-10,Super Meats,Sausage,$130.61,2,$261.22,
2025-11-12,The Little Bull,Skirt Steak,$122.99,13,$1598.87,
2025-10-04,North Butcher,Sausage,$137.17,12,$1646.04,
2025-06-23,North Butcher,Pork,$127.62,10,$1276.20,
2026-03-25,North Butcher,Sausage,$106.13,9,$955.17,
2025-08-08,Happy Cow,Ribs,$220.79,15,$3311.85,
2026-04-10,Happy Cow,Pork,$162.88,,$814.40,
2025-05-21,The Little Bull,Pork,$231.64,10,$2316.40,
2025-10-07,Super Meats,Skirt Steak,$114.91,17,$1953.47,
2026-02-08,North Butcher,Ribs,$82.01,6,$492.06,
2025-11-28,Unknown,Unknown,$90.66,6,$543.96,
2026-01-28,Fine Cuts Mx,Beef,$182.20,4,$728.80,
2025-10-24,The Little Bull,Ribs,$220.11,2,$440.22,
2026-02-12,Fine Cuts Mx,Beef,$136.63,13,$1776.19,
2025-12-07,Super Meats,Chicken,$96.51,9,$868.59,
2025-09-08,The Little Bull,Pork,$72.98,8,$583.84,
2025-10-16,Fine Cuts Mx,Chicken,$187.22,7,$1310.54,
2026-03-19,Super Meats,Pork,$203.06,14,$2842.84,
2025-10-20,Unknown,Ribs,$155.00,5,$775.00,
2026-03-16,Happy Cow,Sausage,$175.87,14,$2462.18,
2025-07-28,Happy Cow,Chicken,$162.28,3,$486.84,
2025-05-16,Happy Cow,Chicken,$11.81,1,$11.81,
2025-07-29,Fine Cuts Mx,Chicken,$231.43,5,$1157.15,
2026-02-11,North Butcher,Beef,$159.24,12,$1910.88,
2025-11-14,North Butcher,Ribs,$132.83,14,$1859.62,
2025-11-19,The Little Bull,Skirt Steak,$207.11,11,$2278.21,
2025-10-07,North Butcher,Skirt Steak,$89.80,2,$179.60,
2026-01-22,North Butcher,Sausage,$161.26,10,$1612.60,
2025-11-17,The Little Bull,Skirt Steak,$135.83,54,$7334.82,
2025-12-04,The Little Bull,Chicken,$180.81,16,$2892.96,
2025-10-29,Super Meats,Pork,$177.83,18,$3200.94,
2026-02-06,The Little Bull,Chicken,$177.54,18,$3195.72,
2026-03-16,Super Meats,Chicken,$115.53,16,$1848.48,
2026-04-18,North Butcher,Skirt Steak,$149.95,6,$899.70,
2026-02-17,The Little Bull,Unknown,$134.48,19,$2555.12,
2026-03-17,Super Meats,Unknown,$174.36,12,$2092.32,
2026-03-26,Super Meats,Pork,$188.37,11,$2072.07,
2025-06-12,The Little Bull,Ribs,$238.18,8,$1905.44,
2025-09-17,Happy Cow,Sausage,$193.15,9,$1738.35,
2025-11-08,North Butcher,Ribs,$123.24,8,$985.92,
2026-03-07,Fine Cuts Mx,Ribs,$156.02,13,$2028.26,
2025-09-29,North Butcher,Beef,$54.09,18,$973.62,
2026-02-10,Happy Cow,Sausage,$114.67,16,$1834.72,
2026-01-27,Super Meats,Beef,$185.98,18,$3347.64,
2025-12-03,Fine Cuts Mx,Pork,$125.03,17,$2125.51,
2025-12-28,Unknown,Skirt Steak,$160.39,8,$1283.12,
2026-03-28,Fine Cuts Mx,Chicken,$156.63,8,$1253.04,
2025-07-10,Fine Cuts Mx,Sausage,$219.60,17,$3733.20,
2026-02-23,Super Meats,Pork,$135.92,13,$1766.96,
2025-09-08,The Little Bull,Chicken,$154.09,,$770.45,
2025-09-28,Unknown,Ribs,$93.16,6,$558.96,
2026-03-09,Unknown,Pork,$185.21,14,$2592.94,
2025-05-10,The Little Bull,Pork,$177.58,7,$1243.06,
2025-05-18,The Little Bull,Chicken,$165.13,1,$165.13,
2025-05-29,Super Meats,Chicken,$128.60,8,$1028.80,
2025-06-30,Super Meats,Ribs,$145.40,15,$2181.00,
2025-12-01,Happy Cow,Beef,$205.07,16,$3281.12,
2025-07-12,Fine Cuts Mx,Chicken,$78.95,16,$1263.20,
2025-06-07,Super Meats,Sausage,$128.81,3,$386.43,
2025-06-23,The Little Bull,Chicken,$111.72,18,$2010.96,
,Happy Cow,Ribs,$138.85,7,$971.95,
,Happy Cow,Sausage,$164.10,19,$3117.90,
2026-02-17,The Little Bull,Chicken,$169.64,17,$2883.88,
2025-05-19,Super Meats,Skirt Steak,$109.30,4,$437.20,
2025-05-27,Fine Cuts Mx,Sausage,$133.84,14,$1873.76,
2026-03-01,Fine Cuts Mx,Pork,$171.87,8,$1374.96,
2025-05-26,Super Meats,Skirt Steak,$112.47,10,$1124.70,
2026-03-21,North Butcher,Sausage,$193.62,17,$3291.54,
2025-06-29,The Little Bull,Ribs,$169.13,3,$507.39,
2025-11-08,North Butcher,Sausage,$138.88,18,$2499.84,
2025-04-29,Fine Cuts Mx,Pork,$179.40,18,$3229.20,
2026-03-25,Fine Cuts Mx,Pork,$165.84,55,$9121.20,
2025-11-30,The Little Bull,Beef,$206.13,15,$3091.95,
2025-10-02,Fine Cuts Mx,Ribs,$156.83,10,$1568.30,
2025-09-10,Super Meats,Chicken,$161.48,3,$484.44,
2026-01-23,Super Meats,Chicken,$147.44,6,$884.64,
2026-01-04,Unknown,Pork,$129.43,14,$1812.02,
2025-06-18,Fine Cuts Mx,Ribs,$116.99,18,$2105.82,
2026-04-09,Super Meats,Sausage,$179.30,19,$3406.70,
2025-05-29,The Little Bull,Beef,$221.24,4,$884.96,
2025-10-29,The Little Bull,Skirt Steak,$72.49,13,$942.37,
2026-01-16,Fine Cuts Mx,Sausage,$196.87,15,$2953.05,
2025-09-26,Happy Cow,Chicken,$200.28,7,$1401.96,
2025-06-26,Fine Cuts Mx,Sausage,$143.26,6,$859.56,
2025-09-08,Super Meats,Skirt Steak,$139.92,9,$1259.28,
2025-12-23,The Little Bull,Beef,$265.62,4,$1062.48,
2026-02-01,North Butcher,Chicken,$119.49,7,$836.43,
2026-04-02,Fine Cuts Mx,Chicken,$162.99,12,$1955.88,
2025-11-04,Fine Cuts Mx,Pork,$213.57,8,$1708.56,
2025-08-02,Fine Cuts Mx,Ribs,$155.77,4,$623.08,
,Fine Cuts Mx,Skirt Steak,$201.88,13,$2624.44,
2025-10-28,The Little Bull,Unknown,$121.38,15,$1820.70,
2026-04-18,The Little Bull,Pork,$132.29,7,$926.03,
2025-06-28,Unknown,Skirt Steak,$116.21,3,$348.63,
2025-11-21,The Little Bull,Sausage,$171.12,7,$1197.84,
2025-12-13,Happy Cow,Chicken,$93.57,14,$1309.98,
2025-12-15,North Butcher,Chicken,$179.72,1,$179.72,
2025-06-30,Happy Cow,Ribs,$135.85,9,$1222.65,
2026-02-11,Fine Cuts Mx,Ribs,$93.43,10,$934.30,
2025-12-01,North Butcher,Chicken,$193.66,3,$580.98,
2026-02-13,Unknown,Sausage,$74.63,13,$970.19,
2025-11-03,North Butcher,Beef,$160.96,13,$2092.48,
2026-04-14,North Butcher,Sausage,$204.32,11,$2247.52,
,Super Meats,Beef,$45.52,2,$91.04,
2025-11-21,North Butcher,Sausage,$144.63,18,$2603.34,
2025-09-07,Super Meats,Beef,$230.28,9,$2072.52,
2026-03-24,North Butcher,Pork,$74.01,1,$74.01,
2025-11-05,Super Meats,Chicken,$116.39,15,$1745.85,
2025-09-12,Fine Cuts Mx,Chicken,$101.64,2,$203.28,
2025-07-23,Happy Cow,Ribs,$186.66,7,$1306.62,
2025-09-20,Fine Cuts Mx,Sausage,$218.91,5,$1094.55,
2025-10-03,Happy Cow,Chicken,$155.96,8,$1247.68,
2025-07-23,Super Meats,Chicken,$113.55,16,$1816.80,
2026-01-29,North Butcher,Beef,$136.20,10,$1362.00,
2026-01-19,Fine Cuts Mx,Pork,$101.81,4,$407.24,
2025-12-10,The Little Bull,Sausage,$56.47,16,$903.52,
2025-11-07,Super Meats,Pork,$132.21,17,$2247.57,
2026-01-17,Super Meats,Sausage,$143.57,16,$2297.12,
2025-05-09,Happy Cow,Ribs,$210.84,18,$3795.12,
2025-09-30,Super Meats,Chicken,$93.74,,$843.66,
2025-08-11,Super Meats,Unknown,$87.37,6,$524.22,
2026-03-13,The Little Bull,Ribs,$149.92,15,$2248.80,
2025-05-13,Super Meats,Sausage,$141.14,7,$987.98,
2025-11-20,Super Meats,Ribs,$61.99,3,$185.97,
2026-02-28,Super Meats,Pork,$182.54,7,$1277.78,
2025-06-08,Super Meats,Chicken,$153.22,8,$1225.76,
2025-05-08,North Butcher,Sausage,$87.30,4,$349.20,
2026-02-11,Fine Cuts Mx,Pork,$100.05,15,$1500.75,
2025-09-11,The Little Bull,Pork,$130.75,2,$261.50,
2025-08-19,Happy Cow,Pork,$110.71,9,$996.39,
2025-06-27,North Butcher,Beef,$145.24,6,$871.44,
2026-02-09,Super Meats,Chicken,$130.58,3,$391.74,
2025-09-28,Fine Cuts Mx,Pork,$107.57,8,$860.56,
2026-04-02,The Little Bull,Skirt Steak,$69.40,7,$485.80,
2025-05-11,North Butcher,Ribs,$135.82,16,$2173.12,
2025-10-29,The Little Bull,Sausage,$61.98,16,$991.68,
2025-06-20,Fine Cuts Mx,Beef,$99.58,12,$1194.96,
2025-07-22,The Little Bull,Pork,$73.51,17,$1249.67,
2025-10-24,Super Meats,Chicken,$200.98,14,$2813.72,
2026-04-06,North Butcher,Skirt Steak,$150.61,7,$1054.27,
2026-02-18,Fine Cuts Mx,Chicken,$100.72,19,$1913.68,
,The Little Bull,Skirt Steak,$107.49,2,$214.98,
2026-01-13,The Little Bull,Unknown,$216.87,12,$2602.44,
2026-02-02,Happy Cow,Chicken,$140.61,9,$1265.49,
2026-04-10,Fine Cuts Mx,Beef,$95.67,17,$1626.39,
2025-09-19,The Little Bull,Ribs,$89.44,17,$1520.48,
2025-06-24,Happy Cow,Skirt Steak,$134.49,2,$268.98,
2025-08-17,Unknown,Ribs,$107.60,6,$645.60,
2025-11-20,Fine Cuts Mx,Pork,$198.40,7,$1388.80,
2026-03-09,Super Meats,Pork,$122.78,9,$1105.02,
2025-12-31,The Little Bull,Chicken,$108.49,19,$2061.31,
2025-06-09,North Butcher,Chicken,$101.04,15,$1515.60,
2025-11-09,Happy Cow,Pork,$149.44,4,$597.76,
2026-02-19,The Little Bull,Skirt Steak,$164.71,11,$1811.81,
2025-07-19,The Little Bull,Pork,$160.95,5,$804.75,
2026-02-11,Super Meats,Sausage,$126.23,66,$8331.18,
2026-01-09,Fine Cuts Mx,Beef,$162.24,,$162.24,
2025-08-18,Happy Cow,Beef,$213.76,18,$3847.68,
2025-06-23,Super Meats,Unknown,$224.78,13,$2922.14,
2026-04-16,Happy Cow,Beef,$213.92,19,$4064.48,
2025-09-01,Fine Cuts Mx,Pork,$226.98,1,$226.98,
2026-02-02,Happy Cow,Ribs,$128.62,18,$2315.16,
2025-10-15,The Little Bull,Ribs,$151.33,11,$1664.63,
2025-08-10,North Butcher,Chicken,$184.24,7,$1289.68,
2026-02-20,North Butcher,Chicken,$180.49,17,$3068.33,
2025-06-07,North Butcher,Sausage,$166.03,10,$1660.30,
2025-07-19,Happy Cow,Pork,$156.50,12,$1878.00,
2025-11-04,The Little Bull,Pork,$96.85,17,$1646.45,
2025-04-28,The Little Bull,Pork,$191.51,1,$191.51,
2025-10-24,The Little Bull,Ribs,$168.64,12,$2023.68,
2026-01-31,North Butcher,Pork,$209.89,3,$629.67,
2026-01-05,North Butcher,Chicken,$193.79,11,$2131.69,
2025-10-03,North Butcher,Pork,$90.82,8,$726.56,
2025-08-17,The Little Bull,Beef,$130.77,4,$523.08,
2025-05-12,Super Meats,Sausage,$174.99,3,$524.97,
2026-03-06,Happy Cow,Chicken,$110.60,7,$774.20,
2026-04-22,Fine Cuts Mx,Sausage,$215.28,13,$2798.64,
2026-04-20,North Butcher,Beef,$162.06,16,$2592.96,
2025-06-16,Happy Cow,Sausage,$110.83,13,$1440.79,
2025-09-22,The Little Bull,Chicken,$246.45,7,$1725.15,
2025-10-06,North Butcher,Chicken,$179.62,10,$1796.20,
2026-02-23,The Little Bull,Ribs,$118.93,7,$832.51,
2025-07-30,North Butcher,Unknown,$151.55,6,$909.30,
2025-09-26,Happy Cow,Sausage,$141.91,8,$1135.28,
2026-02-08,The Little Bull,Ribs,$140.98,15,$2114.70,
2025-07-27,Unknown,Unknown,$179.08,15,$2686.20,
2026-01-16,Super Meats,Skirt Steak,$165.34,13,$2149.42,
2025-08-14,North Butcher,Pork,$216.59,2,$433.18,
2025-08-11,The Little Bull,Ribs,$173.78,16,$2780.48,
,Fine Cuts Mx,Chicken,$206.11,12,$2473.32,
2025-08-12,Fine Cuts Mx,Beef,$171.44,17,$2914.48,
2026-02-09,Happy Cow,Beef,$98.32,9,$884.88,
2026-01-11,Happy Cow,Ribs,$146.11,4,$584.44,
2025-06-13,The Little Bull,Pork,$65.85,3,$197.55,
2025-12-29,North Butcher,Chicken,$205.95,17,$3501.15,
2026-04-10,Fine Cuts Mx,Skirt Steak,$286.73,7,$2007.11,
2026-03-23,North Butcher,Sausage,$106.36,10,$1063.60,
2025-09-08,Happy Cow,Beef,$175.27,19,$3330.13,
2025-07-03,The Little Bull,Ribs,$172.07,5,$860.35,
2025-11-15,Super Meats,Chicken,$185.46,12,$2225.52,
2025-09-01,Fine Cuts Mx,Beef,$73.07,6,$438.42,
2025-07-29,The Little Bull,Beef,$53.56,15,$803.40,
2025-06-12,North Butcher,Beef,$120.26,16,$1924.16,
2025-09-03,Fine Cuts Mx,Ribs,$242.23,13,$3148.99,
2025-06-04,Happy Cow,Ribs,$177.93,7,$1245.51,
2026-02-05,Super Meats,Beef,$129.77,14,$1816.78,
2026-03-18,Happy Cow,Sausage,$155.39,2,$310.78,
2025-06-08,Happy Cow,Pork,$137.51,10,$1375.10,
2025-12-05,Super Meats,Ribs,$126.78,4,$507.12,
2026-02-15,Fine Cuts Mx,Sausage,$192.38,12,$2308.56,
2025-09-23,Happy Cow,Beef,$193.14,17,$3283.38,
2025-08-14,The Little Bull,Pork,$108.50,4,$434.00,
2025-10-07,Happy Cow,Pork,$131.20,9,$1180.80,
2026-03-15,North Butcher,Sausage,$146.07,8,$1168.56,
2025-12-11,The Little Bull,Skirt Steak,$135.28,7,$946.96,
2025-08-01,The Little Bull,Chicken,$168.94,7,$1182.58,
2026-02-21,Super Meats,Chicken,$141.68,3,$425.04,
2025-05-01,The Little Bull,Pork,$108.73,11,$1196.03,
2025-09-30,Super Meats,Skirt Steak,$116.87,6,$701.22,
2026-04-11,Happy Cow,Beef,$115.76,2,$231.52,
2025-12-20,Super Meats,Chicken,$145.29,3,$435.87,
2025-08-30,The Little Bull,Pork,$197.66,2,$395.32,
2026-03-04,Fine Cuts Mx,Skirt Steak,$115.45,7,$808.15,
2025-11-12,Fine Cuts Mx,Sausage,$125.99,4,$503.96,
2025-10-18,North Butcher,Ribs,$163.44,10,$1634.40,
2025-11-06,Super Meats,Sausage,$208.82,10,$2088.20,
2026-01-10,Happy Cow,Beef,$83.42,14,$1167.88,
2025-11-07,Super Meats,Pork,$158.78,5,$793.90,
2025-05-25,Super Meats,Chicken,$98.76,19,$1876.44,
2025-12-18,Fine Cuts Mx,Ribs,$129.81,18,$2336.58,
,North Butcher,Ribs,$191.46,7,$1340.22,
2025-05-15,Super Meats,Sausage,$139.74,18,$2515.32,
2025-09-16,Happy Cow,Skirt Steak,$162.40,10,$1624.00,
2025-09-02,The Little Bull,Skirt Steak,$93.83,3,$281.49,
2025-07-02,Happy Cow,Skirt Steak,$121.14,10,$1211.40,
2025-06-06,Fine Cuts Mx,Pork,$213.33,10,$2133.30,
2026-03-26,The Little Bull,Ribs,$181.18,19,$3442.42,
2025-12-31,Fine Cuts Mx,Beef,$108.46,18,$1952.28,
2025-04-29,North Butcher,Skirt Steak,$133.68,19,$2539.92,
